username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016-12-29 21:25;0;0;"VOLVO V60 1.6 D2 Kinetic (drive) NAVI CART. - CITY SAFETY - USB ETTURA IN OTTIMO STATO, KM CERTIFICATI, AUTO... http:// fb.me/1MiwrmvBT";;;;"814583024989900801";https://twitter.com/FiloticoAuto/status/814583024989900801
;2016-12-29 18:11;0;1;"Volvo V60 with technology package. It’s pretty cool actually.";;;;"814534197796712448";https://twitter.com/RobotDeathSquad/status/814534197796712448
;2016-12-29 16:00;1;1;"It's very stylish and very capable! Meet the #Volvo V60 Cross Country! See video review: http:// bit.ly/2hmr7pb pic.twitter.com/yEK574ktKL";;;#Volvo;"814501243255078916";https://twitter.com/AutoNation/status/814501243255078916
;2016-12-29 15:19;0;0;"Black Beauty: 2017 #Volvo V60 CrossCounty T5 AWD, available now at Volvo Cars of Manhattan!... http:// fb.me/8JFGhQ6eG";;;#Volvo;"814490980237897729";https://twitter.com/VolvoManhattan/status/814490980237897729
;2016-12-29 13:14;0;0;"#BeechmontMotors Used Volvo V60 Cincinnati OH 45255. Read Blog: http:// owler.us/abZ2V6";;;#BeechmontMotors;"814459580847509504";https://twitter.com/retail_Dbt/status/814459580847509504
;2016-12-29 10:53;0;0;"El 2.0 Turbo de 4 cilindros del #VolvoV60 Polestar, considerado uno de los mejores motores 2017 según @WardsAuto http:// ow.ly/HZ0e307wCiR pic.twitter.com/pEBrDrTPa6";;@WardsAuto;#VolvoV60;"814424055201878016";https://twitter.com/Surauto_Volvo/status/814424055201878016
;2016-12-29 09:38;0;0;"Volvo V60 1.6 D2 + NAVI + CLIMA + CRUISE. HP810D 134.119 km Prijs: ?12.995 Merk: Volvo ... http:// taggle.nl/428620/";;;;"814405182452797440";https://twitter.com/SchoenmakersBV/status/814405182452797440
;2016-12-29 06:45;0;0;"367 ch qui ne craignent pas l'hiver !!! #Volvo #V60 #Polestar pic.twitter.com/f6DXs0Q6J3";;;#Volvo #V60 #Polestar;"814361636920299520";https://twitter.com/FFAutomobiles/status/814361636920299520
;2016-12-29 06:45;0;0;"367 ch qui ne craignent pas l'hiver !!! #Volvo #V60 #Polestar pic.twitter.com/iXu0BfmBvM";;;#Volvo #V60 #Polestar;"814361636421140480";https://twitter.com/corsinautos/status/814361636421140480
;2016-12-28 15:48;0;0;"I'm at Tom's Volvo V60 https://www. swarmapp.com/c/iLGxb2ekdsx";;;;"814135966298439680";https://twitter.com/_TomMartens/status/814135966298439680
;2016-12-28 14:32;0;0;"Online! Prachtige #Volvo #V60 #T4 . Afkomstig van de merkdealer en volledig Volvo onderhouden. AutocenterOss.nl pic.twitter.com/KflwbtRpiK";;;#Volvo #V60 #T4;"814116942797803520";https://twitter.com/AutocenterOss/status/814116942797803520
;2016-12-28 13:00;0;0;"Volvo V60 bjr 2012 T3 110kW/150pk 6-bak Business Styling CLI. 99XJF8 163.028 km Prijs: ?15.... http:// taggle.nl/1870406/";;;;"814093701987368960";https://twitter.com/eenhuismanauto/status/814093701987368960
;2016-12-28 02:26;0;1;"VolvoAsia News #Volvo #V60 #XC70 紙が更新されました ! http:// paper.li/VolvoAsia/1321 698404?edition_id=09ef0bb0-cca5-11e6-9152-0cc47a0d1609 …";;;#Volvo #V60 #XC70;"813934117653987328";https://twitter.com/VolvoAsia/status/813934117653987328
;2016-12-28 02:14;0;0;"Volvo V60 bjr 2012 2.0 D3 120kW/163pk 6-bak Business Pro CLI: http:// youtu.be/qJBjvs5BDSk?a via @YouTube";;@YouTube;;"813931006214471680";https://twitter.com/eenhuismanauto/status/813931006214471680
;2016-12-28 02:12;0;0;"Volvo V60 bjr 2012 2.0 D3 120kW/163pk 6-bak Business Pro CLI. 34SXK8 180.378 km Prijs: ?50 ... http:// taggle.nl/707738/";;;;"813930566512996353";https://twitter.com/eenhuismanauto/status/813930566512996353
;2016-12-28 00:39;0;0;"Volvo V60 bjr 2013 Ex.BTW 0% bijtelling 2.4 D6 AWD AUT6 PLUG. 18ZVT1 181.314 km Prijs: ?22.88... http:// taggle.nl/1161136/";;;;"813907144202452993";https://twitter.com/eenhuismanauto/status/813907144202452993
;2016-12-28 00:26;0;0;"Volvo V60 bjr 2014 2.0 D4 133kW/181pk Aut8 SUMMUM Family Lin: http:// youtu.be/AmWJjFo5xoM?a via @YouTube";;@YouTube;;"813903819167952896";https://twitter.com/eenhuismanauto/status/813903819167952896
;2016-12-27 19:33;0;0;"Volvo V60 bjr 2013 Ex.BTW 0% Bijtelling 2.4 D6 AWD PLUG-IN H: http:// youtu.be/SkvMjRBm1qY?a via @YouTube";;@YouTube;;"813830070829772800";https://twitter.com/eenhuismanauto/status/813830070829772800
;2016-12-27 19:31;0;0;"Volvo V60 bjr 2013 Ex.BTW 0% Bijtelling 2.4 D6 AWD PLUG-IN H. 70ZRZ9 175.112 km Prijs: ?50 ... http:// taggle.nl/899493/";;;;"813829641395900417";https://twitter.com/eenhuismanauto/status/813829641395900417
;2016-12-27 16:06;0;0;"New #KUFATEC #SoundBooster FW 3.28 released ( #Volvo V60 Facelift + using your Cruise Control added) #Changelog";;;#KUFATEC #SoundBooster #Volvo #Changelog;"813778119916032000";https://twitter.com/KUFATEC_DE/status/813778119916032000
;2016-12-27 13:06;0;0;"Audi A4 Allroad vs Volvo V60 CrossCountry: http:// youtu.be/XRQpC2GadK8?a на @YouTube";;@YouTube;;"813732863761850368";https://twitter.com/se_vse/status/813732863761850368
;2016-12-27 09:08;0;0;"Termina el año al volante de tu #VolvoV60 , ven a @Surauto_Volvo antes del 31/12 y llévatelo desde 29.022 €. http:// ow.ly/ejxx307sYOm pic.twitter.com/rYv2nLxDYv";;@Surauto_Volvo;#VolvoV60;"813672824443404288";https://twitter.com/Surauto_Volvo/status/813672824443404288
;2016-12-26 22:36;1;0;"Road Test #Review - 2017 @Volvo #V60 #CrossCountry Platinum - By Carl Malek http://www. car-revs-daily.com/2016/12/26/roa d-test-review-2017-volvo-v60-cross-country-platinum-by-carl-malek/#.WGGbbsrLdGc.twitter …";;@Volvo;#Review #V60 #CrossCountry #;"813513932006682624";https://twitter.com/Car_Revs_Daily/status/813513932006682624
;2016-12-26 22:06;0;0;"Volvo V60 D4: Il test drive di HDmotori.it http:// cartutes.com/wp/?p=26227";;;;"813506319990849537";https://twitter.com/cartutes/status/813506319990849537
;2016-12-26 20:19;0;0;"Road Test Review – 2017 Volvo V60 Cross Country Platinum – By Carl Malek #review #volvo #cross #country #platinum … https:// goo.gl/eKjxoO pic.twitter.com/LlZd0iLiCE";;;#review #volvo #cross #country #platinum;"813479398040956928";https://twitter.com/mezomefans/status/813479398040956928
;2016-12-26 20:19;0;0;"Road Test Review – 2017 Volvo V60 Cross Country Platinum – By Carl Malek #review #volvo #cross #country #platinum … https:// goo.gl/eKjxoO pic.twitter.com/wce7NrqzH4";;;#review #volvo #cross #country #platinum;"813479390654779392";https://twitter.com/Trends_Zone/status/813479390654779392
;2016-12-26 16:33;0;0;"2016 Audi S4 Avant vs 2016 Mercedes AMG C 43 Estate vs 2016 Volvo V60 Polestar: http:// youtu.be/2dd7lQxh1Z0?a на @YouTube";;@YouTube;;"813422396992618498";https://twitter.com/se_vse/status/813422396992618498
;2016-12-26 12:20;0;0;"Volvo V60 - Subastacar http:// fb.me/11ggQiotg";;;;"813358780641669120";https://twitter.com/SubastacarVO/status/813358780641669120
;2016-12-26 10:05;1;2;"Heading down south this winter? Save up to $4,000 and earn 100k @Aeroplan miles on all 2017 Volvo V60 CC models. https:// goo.gl/lwF2FY pic.twitter.com/0yCwOszt6U";;@Aeroplan;;"813324736868577281";https://twitter.com/Volvo_NL/status/813324736868577281
;2016-12-26 09:29;0;0;"http:// eexponews.com/volvo-v60-phev -a-inacreditavel-leveza-de-um-puro-sangue-sueco_5673913353764864 … - Volvo V60 Phev: A inacreditável leveza de um puro sangue sueco pic.twitter.com/Ibux48g3QT";;;;"813315756091904000";https://twitter.com/EExpoNewsALL/status/813315756091904000
;2016-12-26 09:05;0;0;"(Noticias ao minuto) Volvo V60 Phev: A inacreditável leveza de um puro sangue sueco http:// bit.ly/2iuEDsf";;;;"813309844891443201";https://twitter.com/divulgapt/status/813309844891443201
;2016-12-26 02:47;0;0;"好浮誇的大會師伴手禮喔.... #volvo #volvov60 #gift https://www. instagram.com/p/BOdtFLnhhkq/";;;#volvo #volvov60 #gift;"813214674950897664";https://twitter.com/sumikawaroku13/status/813214674950897664
;2016-12-25 22:15;0;0;"En el 2017 se renovará el #VolvoV60 , el artista Remco realizó un render de como podría verse http:// ow.ly/t9yb307jaC8";;;#VolvoV60;"813146089356480512";https://twitter.com/FIXstatus/status/813146089356480512
;2016-12-25 21:51;0;0;"Please RT? #cars 2017 Volvo V60 Polestar - First Drive Review http:// tinyurl.com/hofzuul pic.twitter.com/oTHGSvHy94";;;#cars;"813140097868722176";https://twitter.com/MtrMgazne/status/813140097868722176
;2016-12-25 21:48;0;0;"Please RT? #cars 2017 Volvo V60 Polestar - First Drive Review http:// tinyurl.com/hofzuul pic.twitter.com/82KDiLhdQB";;;#cars;"813139413723181057";https://twitter.com/motorlifestylee/status/813139413723181057
;2016-12-25 18:30;0;0;"#Volvo V60,crossover sportiva! Scopri l'offerta: http:// ow.ly/neYF307mtmA #domenica #buonasera #noleggiolungotermine @Rent360";;@Rent360;#Volvo #domenica #buonasera #noleggiolungotermine;"813089555805073413";https://twitter.com/Rent360/status/813089555805073413
;2016-12-25 14:00;0;3;"The Volvo V60 Cross Country is comfortable, has lots of safety tech and all the practicality you're liable to need. https://www. cnet.com/roadshow/auto/ 2017-volvo-v60-cross-country/review/ … pic.twitter.com/jWcW4fb8cv";;;;"813021489226072065";https://twitter.com/roadshow/status/813021489226072065
;2016-12-25 02:26;0;0;"VolvoAsia News #Volvo #V60 #XC70 紙が更新されました ! http:// paper.li/VolvoAsia/1321 698404?edition_id=8b3d69e0-ca49-11e6-9152-0cc47a0d1609 …";;;#Volvo #V60 #XC70;"812846967336353794";https://twitter.com/VolvoAsia/status/812846967336353794
;2016-12-24 22:42;0;0;"The #Volvo #V60 #Polestar is certainly not a car to miss as it has no problems keeping up with the competition. http://www. businessinsider.com/volvo-v60-pole star-wagon-review-coty-2016-12 …";;;#Volvo #V60 #Polestar;"812790491897073664";https://twitter.com/VolvoCarsofFW/status/812790491897073664
;2016-12-24 16:23;0;0;"¿AUN NO HAS COMPRADO SU REGALO? VOLVO V60 T5 PREMIUM 2015 Balance a Financiar: $25,900 COMUNÍCATE YA CON... http:// fb.me/4tppZCXCr";;;;"812695184672702464";https://twitter.com/EuroJapon/status/812695184672702464
;2016-12-24 16:15;0;0;"I liked a @YouTube video http:// youtu.be/F2uarHP-8vE?a Volvo V60 Polestar - Experience a racing car for everyday life.";;@YouTube;;"812693140993937412";https://twitter.com/SnapeXP/status/812693140993937412
;2016-12-24 15:39;0;0;"Volvo V60 1.6 D2 115 PK 6-Bak Momentum bj 2011 119.802km EUR 13.400,00 http:// cartweet.me/nl/6gmn #volvo #cartweet";;;#volvo #cartweet;"812684018554650625";https://twitter.com/Vanrijswijkauto/status/812684018554650625
;2016-12-24 13:50;0;0;"Volvo V60 Cross Country 2.0 D4 FWD Summum Geartronic Intel... bj 2016 18.301km EUR 44.900,00 http:// cartweet.me/nl/72oy #volvo #cartweet";;;#volvo #cartweet;"812656748591017985";https://twitter.com/Baan_Automotive/status/812656748591017985
;2016-12-24 02:26;0;0;"VolvoAsia News #Volvo #V60 #XC70 紙が更新されました ! http:// paper.li/VolvoAsia/1321 698404?edition_id=60a82d10-c980-11e6-9152-0cc47a0d1609 …";;;#Volvo #V60 #XC70;"812484568334929920";https://twitter.com/VolvoAsia/status/812484568334929920
;2016-12-24 01:11;0;0;"#nofilter #nofilterneeded #volvov60 #volvo #estate #black #dbvaleting #valet http:// fb.me/6dgdeuuZ8";;;#nofilter #nofilterneeded #volvov60 #volvo #estate #black #dbvaleting #valet;"812465645497577472";https://twitter.com/DAMIANBURCHILL/status/812465645497577472
;2016-12-24 00:04;0;0;"#nofilter #nofilterneeded #boot #volvov60 #volvo #estate #black #dbvaleting #valet #interior https://www. instagram.com/p/BOYQ0lyAF20/";;;#nofilter #nofilterneeded #boot #volvov60 #volvo #estate #black #dbvaleting #valet #interior;"812448839256985603";https://twitter.com/DAMIANBURCHILL/status/812448839256985603
;2016-12-24 00:02;0;0;"#nofilter #nofilterneeded #volvov60 #volvo #estate #black #dbvaleting #valet #leatherseats #interior http:// fb.me/11GYa9em5";;;#nofilter #nofilterneeded #volvov60 #volvo #estate #black #dbvaleting #valet #leatherseats #interior;"812448397731004417";https://twitter.com/DAMIANBURCHILL/status/812448397731004417
;2016-12-24 00:02;0;0;"#nofilter #nofilterneeded #volvov60 #volvo #estate #black #dbvaleting #valet #leatherseats … https://www. instagram.com/p/BOYQnaTAh3n/";;;#nofilter #nofilterneeded #volvov60 #volvo #estate #black #dbvaleting #valet #leatherseats;"812448386473410560";https://twitter.com/DAMIANBURCHILL/status/812448386473410560
;2016-12-24 00:00;0;0;"#nofilter #nofilterneeded #volvov60 #volvo #estate #black #dbvaleting #valet http:// fb.me/8Na2ZzQiv";;;#nofilter #nofilterneeded #volvov60 #volvo #estate #black #dbvaleting #valet;"812447729272156160";https://twitter.com/DAMIANBURCHILL/status/812447729272156160
;2016-12-24 00:00;0;0;"#nofilter #nofilterneeded #volvov60 #volvo #estate #black #dbvaleting #valet https://www. instagram.com/p/BOYQT6ngBJT/";;;#nofilter #nofilterneeded #volvov60 #volvo #estate #black #dbvaleting #valet;"812447716475289605";https://twitter.com/DAMIANBURCHILL/status/812447716475289605
;2016-12-23 23:54;0;0;"#nofilter #nofilterneeded #volvov60 #volvo #estate #black #dbvaleting #valet http:// fb.me/16w0rFz0k";;;#nofilter #nofilterneeded #volvov60 #volvo #estate #black #dbvaleting #valet;"812446225790304256";https://twitter.com/DAMIANBURCHILL/status/812446225790304256
;2016-12-23 23:49;0;0;"#volvov60 #volvo #estate #black #dbvaleting #valet https://www. instagram.com/p/BOYPKCYAYT1/";;;#volvov60 #volvo #estate #black #dbvaleting #valet;"812445178279657476";https://twitter.com/DAMIANBURCHILL/status/812445178279657476
;2016-12-23 23:12;0;0;"2017 Volvo V60 : консервативные санки Санты http:// mychicagonews.com/2017-volvo-v60 -t5-review/ …";;;;"812435745453539329";https://twitter.com/My_Chicago_News/status/812435745453539329
;2016-12-23 18:17;0;0;"Vandaag deze mooie #volvo v60 van autobedrijf #kiekebelt uit #steenwijk #overijssel weer super… https://www. instagram.com/p/BOXpDmCjovr/";;;#volvo #kiekebelt #steenwijk #overijssel;"812361440573214720";https://twitter.com/ProAutostyling/status/812361440573214720
;2016-12-23 16:45;0;0;"VOLVO V60 CC Cross Country D3 Geartronic Business 33.900 € IVA esposta https:// goo.gl/rnMbcI #volvo #v60cc";;;#volvo #v60cc;"812338417568772097";https://twitter.com/AutoCenterVolvo/status/812338417568772097
;2016-12-23 14:51;0;0;"VOLVO V60 D3 Business Edition Geartronic 25.990 € IVA esposta https:// goo.gl/YFfHVt #volvo #v60";;;#volvo #v60;"812309673151987720";https://twitter.com/automoser/status/812309673151987720
;2016-12-23 12:44;0;0;"VOLVO V60 D2 1.6 Momentum 9.900 € IVA esposta https:// goo.gl/m2QN3c #volvo #v60";;;#volvo #v60;"812277594758455296";https://twitter.com/pippoleo/status/812277594758455296
;2016-12-23 12:16;0;0;"#motoringnews Best new car deals: save £7850 on a Volvo V60 http:// bit.ly/2bCu3JH";;;#motoringnews;"812270757208326145";https://twitter.com/BrownesLoddon/status/812270757208326145
;2016-12-23 12:16;0;0;"#motoring - Best new car deals: save £7850 on a Volvo V60 http:// bit.ly/2bCu3JH";;;#motoring;"812270706885033984";https://twitter.com/CoreVehicles/status/812270706885033984
;2016-12-23 10:30;0;1;"Scopri la nostra versione Plug-in hybrid di #VolvoV60 , con diesel e alimentazione elettrica! pic.twitter.com/hcYrmKHbVJ";;;#VolvoV60;"812243858377547776";https://twitter.com/volvoautoitalia/status/812243858377547776
;2016-12-23 09:09;0;0;"Volvo V60 D3 150pk Geartronic6 Ocean Race Business DAB+ 17'': http:// youtu.be/JaFdFVIKpE8?a via @YouTube";;@YouTube;;"812223473867194369";https://twitter.com/volvovdbrandt/status/812223473867194369
;2016-12-23 06:32;0;0;"Online: Volvo V60 2.4 D6 AWD PLUG-IN HYBRID POLESTAR UPGRADE 298PK Bouwjaar: 2013 Kilometerstand: 50.000... http:// fb.me/84swMPcb0";;;;"812183972935532544";https://twitter.com/ndmotorcars/status/812183972935532544
;2016-12-23 04:15;0;0;"Volvo V60 bjr 2012 T3 110kW/150pk 6-bak Business Styling CLI: http:// youtu.be/ex83S3WVlsE?a via @YouTube";;@YouTube;;"812149573208641536";https://twitter.com/eenhuismanauto/status/812149573208641536
;2016-12-23 04:13;0;0;"Volvo V60 bjr 2012 T3 110kW/150pk 6-bak Business Styling CLI. 99XJF8 163.028 km Prijs: ?15.... http:// taggle.nl/1870406/";;;;"812149164582850560";https://twitter.com/eenhuismanauto/status/812149164582850560
;2016-12-23 02:03;0;0;"#Volvo #V60 Is Due For A Refresh - http://www. motormaniaci.net/eng/2016/12/23 /volvo-v60-due-refresh/ … - #Auto #Automotive #Car #Cars #Motormaniaci #Restyle pic.twitter.com/h3tOwRLJ0q";;;#Volvo #V60 #Auto #Automotive #Car #Cars #Motormaniaci #Restyle;"812116398487011328";https://twitter.com/motormaniaci/status/812116398487011328
;2016-12-22 22:16;0;2;"A Look Into The New 367bhp #Volvo #V60 #Polestar http://www. motorverso.com/367bhp-volvo-v 60-polestar/?utm_campaign=crowdfire&utm_content=crowdfire&utm_medium=social&utm_source=twitter … pic.twitter.com/tWD8QqMGn7";;;#Volvo #V60 #Polestar;"812059148355518464";https://twitter.com/MotorVerso/status/812059148355518464
;2016-12-22 22:01;0;0;"This is what the Volvo V60 could look like if it’s refreshed! http:// ow.ly/FkI4507IWZe";;;;"812055456705368064";https://twitter.com/dickdyermbvolvo/status/812055456705368064
;2016-12-22 17:38;0;0;"Volvo V60 D2 120PK Nordic+ Sport Geartronic6: http:// youtu.be/9nav0p0wL9U?a via @YouTube";;@YouTube;;"811989307091275776";https://twitter.com/volvovdbrandt/status/811989307091275776
;2016-12-22 16:11;0;0;"The Volvo V60 DH5 Diesel Plug-In Hybrid: Fully Charged goes for a spin: http://www. treehugger.com/cars/volvo-v60 -dh5-diesel-plug-hybrid-fully-charged-goes-spin.html …";;;;"811967386668662784";https://twitter.com/laughlinds/status/811967386668662784
