username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016-12-31 23:26;2;3;"Berlino fa la morale su Montepaschi e tace su Volkswagen - il Giornale https:// goo.gl/fb/YodtFI";;;;"815338431207403520";https://twitter.com/MovimentoEtico/status/815338431207403520
;2016-12-31 23:23;0;3;"YESSS... The Volkswagen emission scandal That's amazing... Happy New year's guysss pic.twitter.com/FXK5A0Hwsk";;;;"815337608112996352";https://twitter.com/Ignas_Stanis/status/815337608112996352
;2016-12-31 23:22;0;1;"quedó perfecta arriba los Volkswagen";;;;"815337420526944257";https://twitter.com/Albertano40/status/815337420526944257
;2016-12-31 23:21;0;0;"Volkswagen наймет на работу разработчиков компьютерных игр";;;;"815337036290719744";https://twitter.com/ndelinaG/status/815337036290719744
;2016-12-31 23:20;0;0;"HI-FLO Turbo Discharge Conversion TSI #Audi #volkswagen ➤ https:// goo.gl/r2rZp8 Promotion code: HOLIDAY15 via @outfy pic.twitter.com/LSpojGFWyV";;@outfy;#Audi #volkswagen;"815336942388834309";https://twitter.com/SequentialPerfo/status/815336942388834309
;2016-12-31 23:15;0;0;"1967 Volkswagen Beetle – Classic 1967 Volkswagen Beetle NO RESERVE http:// cardeal.tv/1967-volkswage n-beetle-classic-1967-volkswagen-beetle-no-reserve-2/ …";;;;"815335572210405376";https://twitter.com/Allabahusa_/status/815335572210405376
;2016-12-31 23:09;0;0;"1967 Volkswagen Beetle – Classic 1967 Volkswagen Beetle NO RESERVE http:// cardeal.tv/1967-volkswage n-beetle-classic-1967-volkswagen-beetle-no-reserve-2/ …";;;;"815334196277374977";https://twitter.com/CarDealTV/status/815334196277374977
;2016-12-31 23:09;0;0;"1967 Volkswagen Beetle – Classic 1967 Volkswagen Beetle NO RESERVE http:// cardeal.tv/1967-volkswage n-beetle-classic-1967-volkswagen-beetle-no-reserve-2/ …";;;;"815334163347816448";https://twitter.com/dc2net/status/815334163347816448
;2016-12-31 23:09;0;0;"Dejamos el 2016 y empezamos el 2017 con energía!!! #Volkswagen http:// fb.me/7xIzZiRXB";;;#Volkswagen;"815334089804906496";https://twitter.com/Ed_Burgos_R/status/815334089804906496
;2016-12-31 23:05;0;0;"VOLKSWAGEN FOX 1.0 8V (FLEX) MANUAL 2006 - R$ | http:// cascavelnegocios.com.br/anuncios/ver/3 229 … pic.twitter.com/R7vKRDZsSz";;;;"815332975067955204";https://twitter.com/CascavelNegocio/status/815332975067955204
;2016-12-31 23:04;0;0;"Volkswagen Fox 1.4 Trendline € 3.250,00 http://www. autobedrijfvenema.frl http:// fb.me/7dhQlHisW";;;;"815332956793434117";https://twitter.com/AutoVenema/status/815332956793434117
;2016-12-31 23:01;0;0;"Tweede Volkswagen Golf die uitbrandt op oudejaarsavond in Tilburg http://www. ed.nl/regio/brabant/ tweede-volkswagen-golf-die-uitbrandt-op-oudejaarsavond-in-tilburg-1.6801588 …";;;;"815331992296423425";https://twitter.com/ED_Regio/status/815331992296423425
;2016-12-31 23:00;6;5;"Happy Birthday, #DAX . Der Index wird heute 29 Jahre alt. 14 Unternehmen sind von Anfang an dabei: @RWE_AG @Siemens @thyssenkrupp @Volkswagen";;@RWE_AG @Siemens @thyssenkrupp @Volkswagen;#DAX;"815331932192043008";https://twitter.com/boersefrankfurt/status/815331932192043008
;2016-12-31 23:00;1;4;"If you're going out to celebrate this evening, remember to be responsible! We'll see you next year! #ACVWPassion #Volkswagen #VW #AirCooled pic.twitter.com/iYsRj6J15I";;;#ACVWPassion #Volkswagen #VW #AirCooled;"815331896284631045";https://twitter.com/acvwpassion/status/815331896284631045
;2016-12-31 23:00;0;0;"газ volkswagen caddy #ARMYSelcaDay http://www. vipservicegas.com/volkswagen-cad dy-1-2-tsi-2015/ …";;;#ARMYSelcaDay;"815331759269277696";https://twitter.com/exexperqui/status/815331759269277696
;2016-12-31 23:00;0;0;"VOLKSWAGEN SAVEIRO CROSS 1.6 (FLEX) (CAB. ESTENDIDA) MANUAL 2013 - R$ | http:// cascavelnegocios.com.br/anuncios/ver/3 204 … pic.twitter.com/npGAbJawJj";;;;"815331715635879936";https://twitter.com/CascavelNegocio/status/815331715635879936
;2016-12-31 22:58;0;0;"Long Term Update Volkswagen Beetle Dune Turning Heads Everywhere We Go: http:// youtu.be/GdLM45kOtLw?a via @YouTube";;@YouTube;;"815331447192035329";https://twitter.com/bahrudinblogger/status/815331447192035329
;2016-12-31 22:58;0;0;"Stationnement : volkswagen fait l’acquisition de l’application paybyphone http://www. zdnet.fr/actualites/sta tionnement-volkswagen-fait-l-acquisition-de-l-application-paybyphone-39846446.htm …";;;;"815331371879120901";https://twitter.com/Degammage/status/815331371879120901
;2016-12-31 22:56;0;0;"For Lee , Ian and Simon. #petersenmuseum #petersenautomotivemuseum #volkswagen https://www. instagram.com/p/BOsvcsGg2zn/";;;#petersenmuseum #petersenautomotivemuseum #volkswagen;"815330942160142336";https://twitter.com/rachelvolivier/status/815330942160142336
;2016-12-31 22:56;0;0;"VINTAGE CARS: Classic Volkswagen Beetle set to fetch almost £70,000 at auction - http:// wp.me/p75yul-wuE";;;;"815330741575884800";https://twitter.com/MonicDonaldson/status/815330741575884800
;2016-12-31 22:56;0;0;"VINTAGE CARS: Classic Volkswagen Beetle set to fetch almost £70,000 at auction - http:// wp.me/p75yul-wuE";;;;"815330738660843521";https://twitter.com/BernaDickerson5/status/815330738660843521
;2016-12-31 22:54;0;0;"Mi è piaciuto un video di @YouTube : http:// youtu.be/X7E1OdjFIgk?a 2016 Mercedes Benz Vito vs 2016 Volkswagen Transporter";;@YouTube;;"815330435077206017";https://twitter.com/LorenzoCasa/status/815330435077206017
;2016-12-31 22:52;0;0;""Like trying to tackle a Volkswagen " https:// twitter.com/collinsworthpf f/status/815329122192867329 …";;;;"815329905722478592";https://twitter.com/RKingGator/status/815329905722478592
;2016-12-31 22:50;0;0;"Using the last of the VW loyalty card money. (@AutoNation Volkswagen Las Vegas in Las Vegas, NV) https://www. swarmapp.com/c/40g1kkXqKzD";;@AutoNation;;"815329347078856704";https://twitter.com/zomangee/status/815329347078856704
;2016-12-31 22:42;0;0;"http:// livefeed.site/motors/volkswa gen/23832-volkswagen-busvanagon.html … #volkswagen 1968 VW Adventure Camper New 0 mile 1641 engine pic.twitter.com/j3Te0p1Osi";;;#volkswagen;"815327179567464448";https://twitter.com/SocAdvisercom/status/815327179567464448
;2016-12-31 22:41;0;0;"Volkswagen AG - akcja serwisowa TDI http:// vw-clubpolska.pl/index.php/topi c,1655.html …";;;;"815327067814395908";https://twitter.com/VwClubPolska/status/815327067814395908
;2016-12-31 22:41;0;0;"La mulți ani! #volkswagen #lamultiani2017 http:// fb.me/12XU4Eyp0";;;#volkswagen #lamultiani2017;"815326966622679040";https://twitter.com/sebastianvl/status/815326966622679040
;2016-12-31 22:34;0;0;"Hawk PC Ceramic Brake Pads - Rear #Audi #volkswagen ➤ https:// goo.gl/aS3MYO Promotion code: HOLIDAY15 via @outfy pic.twitter.com/cb5KmZbo0V";;@outfy;#Audi #volkswagen;"815325182814539777";https://twitter.com/SequentialPerfo/status/815325182814539777
;2016-12-31 22:31;0;0;"Revendedor independente: acesso direto às concessionárias: VOLKSWAGEN SPACEFOX por R$ 19.100 http:// dicasparavendercarros.com.br/nt_html/revend edor_independente:_acesso_direto_as_concessionarias:__volkswagen_spacefox_por_r$_19_100__20161231201229151.html …";;;;"815324561558343680";https://twitter.com/repasse_avaliar/status/815324561558343680
;2016-12-31 22:30;2;11;"#SabiasQue Los fans del VfL Wolfsburg se reúnen para convivir en fin de año afuera del Volkswagen Arena para celebrar "la fogata anual". pic.twitter.com/ZLwkwllGJ1";;;#SabiasQue;"815324171538460672";https://twitter.com/VfLWolfsburg_ES/status/815324171538460672
;2016-12-31 22:29;0;0;"Toute l'équipe de Volkswagen Rimouski vous souhaite une bonne année 2017! Que votre route soit excitante, faites... http:// fb.me/13xpQzu7F";;;;"815324025975177217";https://twitter.com/vwrimouski/status/815324025975177217
;2016-12-31 22:27;0;0;"Thank you Volkswagen ! https:// twitter.com/ukvolkswagen/s tatus/815195812363780098 …";;;;"815323507777216513";https://twitter.com/DCFC_Kyle/status/815323507777216513
;2016-12-31 22:27;0;0;"GOLDEN EAGLE HAS LANDED #beetle #Volkswagen #bug #love #beauty #GoldRush #GOLD #GoldDiggers #NewYearsEve #blessed #BlessedandFavored pic.twitter.com/OUdg1K2jiD";;;#beetle #Volkswagen #bug #love #beauty #GoldRush #GOLD #GoldDiggers #NewYearsEve #blessed #BlessedandFavored;"815323409437642752";https://twitter.com/Element_Rose/status/815323409437642752
;2016-12-31 22:21;0;0;"Prueba A Bordo: Volkswagen Golf Alltrack 2017 VIDEO #Autos http://www. circuitodeprueba.com/prueba-volkswa gen-golf-alltrack-2017/ …";;;#Autos;"815321916118597638";https://twitter.com/alexascarpita/status/815321916118597638
;2016-12-31 22:21;0;0;"Did you know Volkswagen make cars";;;;"815321889849700352";https://twitter.com/863Penguin/status/815321889849700352
;2016-12-31 22:19;0;0;"What are the features of Free Canbus + Car DVD GPS Video Player Stereo Radio HeadUnit For VW Volkswagen Golf Amarok… http:// dlvr.it/N0rwV2 pic.twitter.com/PULC6u2JiI";;;;"815321418225184768";https://twitter.com/caraudiosys/status/815321418225184768
;2016-12-31 22:17;0;0;"Volkswagen agrees to recall 83,000 cars in the US over emissions scandal http:// ibt.uk/A6haQ?utm_sour ce=social&utm_medium=twitter&utm_campaign=/volkswagen-agrees-recall-83000-cars-us-over-emissions-scandal-1597518 … via @IBTimesUK";;@IBTimesUK;;"815321105783209985";https://twitter.com/rachsmiddleton/status/815321105783209985
;2016-12-31 22:17;0;0;"Volkswagen MKIV smooth at 14 years of age";;;;"815321074758012930";https://twitter.com/baeonice/status/815321074758012930
;2016-12-31 22:15;0;1;"gracias igualmente...";;;;"815320606170316800";https://twitter.com/alejand23300240/status/815320606170316800
;2016-12-31 22:15;0;0;"гбо на volkswagen Passat Харьков #7dag http://www. vipservicegas.com/our_services/l pg_installation/ustanovka-gbo-na-tsi-fsi-motori/ …";;;#7dag;"815320417414090753";https://twitter.com/ovbrilmitti/status/815320417414090753
;2016-12-31 22:13;0;0;"eBay: 2014 Volkswagen Beetle - Classic 2.0T R-Line 2014 2.0T R-Line Used… http:// rssdata.net/N0rsy4 #classiccars #cars http:// usdeals.rssdata.net pic.twitter.com/6XcyLDPpEu";;;#classiccars #cars;"815320086680518656";https://twitter.com/USClassicAutos/status/815320086680518656
;2016-12-31 22:12;0;0;"¡Un Volkswagen para una década! Vota por Golf en MT Motores y participa por increíbles premios: http:// especiales.latercera.com/2016/autodelad ecada/ …";;;;"815319625923698688";https://twitter.com/VWChile/status/815319625923698688
;2016-12-31 22:10;0;0;"Please RT? #cars 2015 Volkswagen GTI - Long-Term Road Test Wrap-Up http:// tinyurl.com/j6qvr59 pic.twitter.com/MyeB56UbNU";;;#cars;"815319273421832193";https://twitter.com/MtrMgazne/status/815319273421832193
;2016-12-31 22:07;0;0;"2011 VOLKSWAGEN TIGUAN LIVRÉE À LA BCEAO DE DAKAR. CLIENT TRÈS SATISFAIT. http:// fb.me/1G60MuIh5";;;;"815318393867931648";https://twitter.com/Guizoleconcret/status/815318393867931648
;2016-12-31 22:07;0;0;"I lowkey want a Volkswagen";;;;"815318375580729344";https://twitter.com/LaverrioHolmes/status/815318375580729344
;2016-12-31 22:05;0;0;"Piloto trasero izquierdo volkswagen jetta 2005-2011 faro trasero izquierdo volks #Madrid #tablondeanuncios http://www. tablondeanuncios.com/carroceria-coc he/piloto_trasero_izquierdo_volkswagen_jetta_20052011_faro_trasero_izquierdo_volks-3477623.htm?utm_source=Twitter&utm_medium=Twitter&utm_campaign=rsscuidatucoche … pic.twitter.com/lTAWHidX0i";;;#Madrid #tablondeanuncios;"815317903239168000";https://twitter.com/cuidatucoche/status/815317903239168000
;2016-12-31 22:05;0;1;"eBay: 1964 Volkswagen Beetle - Classic Karmann 1964 VW Bug Convertible -… http:// rssdata.net/N0rncv #classiccars #cars http:// usdeals.rssdata.net pic.twitter.com/Czr0KMpo6P";;;#classiccars #cars;"815317888462569472";https://twitter.com/USClassicAutos/status/815317888462569472
;2016-12-31 22:00;0;0;"Excelente ejemplar !! #vw #volkswagen #kingeuro #aircooled http:// fb.me/5WWdG4tBz";;;#vw #volkswagen #kingeuro #aircooled;"815316652623544321";https://twitter.com/kngeuro/status/815316652623544321
;2016-12-31 22:00;0;0;"Un An Nou fericit de la Volkswagen ! #volkswagen #newyear http:// fb.me/7vCcVErmz";;;#volkswagen #newyear;"815316630544777216";https://twitter.com/VolkswagenMD/status/815316630544777216
;2016-12-31 22:00;8;24;"Happy New Year from Volkswagen ! #volkswagen #newyear pic.twitter.com/h4yQM6a12m";;;#volkswagen #newyear;"815316609476816896";https://twitter.com/VolkswagenSA/status/815316609476816896
;2016-12-31 21:58;0;2;"Una aventura más para cerrar este 2016, gracias a mi @Volkswagen _MX #Golf . 3100km recorridos por 5 estados :) pic.twitter.com/yQ8PKVehkT";;@Volkswagen;#Golf;"815316246170337280";https://twitter.com/reydelbiutiful/status/815316246170337280
;2016-12-31 21:55;0;0;"Pilotos traseros volkswagen passat variant 19972000 faros traseros volkswagen p #Madrid #tablondeanuncios http://www. tablondeanuncios.com/carroceria-coc he/pilotos_traseros_volkswagen_passat_variant_19972000_faros_traseros_volkswagen_p-3477626.htm?utm_source=Twitter&utm_medium=Twitter&utm_campaign=rsscuidatucoche … pic.twitter.com/K9lcK2T9mb";;;#Madrid #tablondeanuncios;"815315380629622786";https://twitter.com/cuidatucoche/status/815315380629622786
;2016-12-31 21:54;0;0;"Volkswagen up! atualizado é flagrado no ABC Paulista - http:// hypenews.net/volkswagen-up- atualizado-e-flagrado-no-abc-paulista/ … pic.twitter.com/2ij58TddRb";;;;"815315155374505985";https://twitter.com/_hypenews/status/815315155374505985
;2016-12-31 21:53;0;0;"Volkswagen Polo R WRC 2011 1 http://www. wallpapercasa.com/wallpapers/sho w/2109261 …";;;;"815315064836132864";https://twitter.com/Carbot__/status/815315064836132864
;2016-12-31 21:51;0;1;"Volkswagen hofft weiter auf Einigung mit US-Justiz noch unter Präsident Obama. #Dieselgate http:// vorab.bams.de/volkswagen-hof ft-weiter-auf-einigung-mit-us-justiz-noch-unter-praesident-obama/ …";;;#Dieselgate;"815314340630892544";https://twitter.com/BILDamSONNTAG/status/815314340630892544
;2016-12-31 21:49;0;0;"What do you guys think of the MK7.5 facelift? http:// youtube.com/grizzlytvoffic ial … #volkswagen #vw … https://www. instagram.com/p/BOsnuwMjS_L/";;;#volkswagen #vw;"815313972165537797";https://twitter.com/TheGrizzlyTV/status/815313972165537797
;2016-12-31 21:48;0;0;"cuanto vale el jetta clasico";;;;"815313722801463296";https://twitter.com/apremprendedor/status/815313722801463296
;2016-12-31 21:48;0;0;"B5 A4 HID Conversion Kit- 4300K #Audi #volkswagen ➤ https:// goo.gl/SaAvAb Promotion code: HOLIDAY15 via @outfy pic.twitter.com/2TZvikcP1I";;@outfy;#Audi #volkswagen;"815313617163796480";https://twitter.com/SequentialPerfo/status/815313617163796480
;2016-12-31 21:47;0;0;"My junk. #ninefooters #longroof #gangaffiliated #passat #wagon #type3 #notchback #volkswagen #vw https://www. instagram.com/p/BOsnjDYhX9h/";;;#ninefooters #longroof #gangaffiliated #passat #wagon #type3 #notchback #volkswagen #vw;"815313579331063808";https://twitter.com/TommyWolff/status/815313579331063808
;2016-12-31 21:47;0;0;"#2016bestnine #staffsvw #volkswagen #audi #skoda #SEAT #VAG #worthersee #stokevwclub #staffordvolkswagen http:// fb.me/7VWGvDE2P";;;#2016bestnine #staffsvw #volkswagen #audi #skoda #SEAT #VAG #worthersee #stokevwclub #staffordvolkswagen;"815313386971873280";https://twitter.com/StaffsVW/status/815313386971873280
;2016-12-31 21:45;0;3;"Gostei de um vídeo @YouTube http:// youtu.be/zmGIbpP4j-E?aN ovo … comercial Volkswagen Rock In Rio 2015 crie a sua musica";;@YouTube;;"815313075784085504";https://twitter.com/casalswc/status/815313075784085504
;2016-12-31 21:45;0;0;"гбо на volkswagen Харьков #DALS http:// aeb-kharkov.com/completed-proj ects/ …";;;#DALS;"815312888491548673";https://twitter.com/persnoden/status/815312888491548673
;2016-12-31 21:45;0;0;"Gostei de um vídeo @YouTube de @carplace http:// youtu.be/Uyg4ljgIk7Y?a Volkswagen Golf 1.0 TSI (Turbo) | Detalhes | CARPLACE TV | Motor1";;@YouTube @carplace;;"815312879788429312";https://twitter.com/tiagowata/status/815312879788429312
;2016-12-31 21:44;0;0;"2013 Volkswagen Tiguan S 4Motion for sale in Portland, OR http://www. formulaautosales.com/vehicle-detail s/db3e11f4a22e4a2bbfea34beed236eba …";;;;"815312749529923584";https://twitter.com/formulapdx/status/815312749529923584
;2016-12-31 21:44;0;0;"http:// ebay.to/2hAsrS7 1958 #Volkswagen Bus/Vanagon #Buynow $8700 #Deal http:// bit.ly/2hAqoNH";;;#Volkswagen #Buynow #Deal;"815312624112041984";https://twitter.com/OnlyBestProds/status/815312624112041984
;2016-12-31 21:40;0;1;"Volkswagen es amor, Yoseline.";;;;"815311731065061376";https://twitter.com/Volkswagen_MX/status/815311731065061376
;2016-12-31 21:40;0;0;"Volkswagen набирает на работу разработчиков компьютерных игр";;;;"815311623745404928";https://twitter.com/Pik2nik/status/815311623745404928
;2016-12-31 21:37;0;0;"Out with the old and in with the new....Golf R #Volkswagen #VW #golf #cartweet #PKW #cars #Passat #beetle #polo #car pic.twitter.com/9fRjD2OZpw";;;#Volkswagen #VW #golf #cartweet #PKW #cars #Passat #beetle #polo #car;"815310987456839681";https://twitter.com/love2cars/status/815310987456839681
;2016-12-31 21:36;0;0;"#RoyalStylePT | #Volkswagen | #HappyNewYear pic.twitter.com/LpP8xGg00N";;;#RoyalStylePT #Volkswagen #HappyNewYear;"815310721793880064";https://twitter.com/RoyalStylePt1/status/815310721793880064
;2016-12-31 21:35;0;0;"Prueba A Bordo: Volkswagen Golf Alltrack 2017 VIDEO #CircuitoDePrueba http://www. circuitodeprueba.com/prueba-volkswa gen-golf-alltrack-2017/ …";;;#CircuitoDePrueba;"815310420990980096";https://twitter.com/Twittofilia/status/815310420990980096
;2016-12-31 21:34;0;0;"#Audi #turbokit #turbo #holidaysale #hid #Porsche #intercooler #newyearssale #Volkswagen #sale Receive 15% off... http:// fb.me/5zgyWU9e6";;;#Audi #turbokit #turbo #holidaysale #hid #Porsche #intercooler #newyearssale #Volkswagen #sale;"815310118199918592";https://twitter.com/JerrixArceneaux/status/815310118199918592
;2016-12-31 21:33;0;1;"Wishing our staff and clients a wonderful and prosperous 2017! Barons Culemborg #HappyNewYear #Happy2017 #SafeTravels #VW #Volkswagen pic.twitter.com/FbyUiIzYIR";;;#HappyNewYear #Happy2017 #SafeTravels #VW #Volkswagen;"815310045000986625";https://twitter.com/BaronsCapeTown/status/815310045000986625
;2016-12-31 21:32;0;0;"Una furgoneta Volkswagen de 1966 impulsada por energía solar http:// fb.me/8Fa0iaA8v";;;;"815309702523449345";https://twitter.com/arubiano79/status/815309702523449345
;2016-12-31 21:30;0;0;"Buy Car Battery For Volkswagen Passat Petrol Volkswagen Passat Petrol Online at http:// letsbuybattery.com/volkswagen-pas sat-petrol-price-list/ …";;;;"815309066847289344";https://twitter.com/letsbuybattery/status/815309066847289344
;2016-12-31 21:30;0;0;"#Veículos - Procurando #golf em #Natal e #Parnamirim #RN ? Confira as ofertas: … http://classifi cados-veiculos-novos-usados.oqtdb.com/golf-volkswage n-carro-novos-semi-novos-e-usados-vender … #carro #volkswagen";;;#Veículos #golf #Natal #Parnamirim #RN #carro #volkswagen;"815309058886471680";https://twitter.com/oqtdb/status/815309058886471680
;2016-12-31 21:29;0;0;"Ik vertrek! Op 22/12/2016 is VOLKSWAGEN TIGUAN #00GBJ4 begonnen aan nieuw buitenlands avontuur! pic.twitter.com/znXiDy0hO6";;;#00GBJ4;"815309036086292480";https://twitter.com/RDWeetjes/status/815309036086292480
;2016-12-31 21:28;0;0;"Shopping for a vehicle? Check out our newest addition: 2009 Volkswagen Jetta: http://www. carsforsale.com/vehicle/detail s/3-7359601 …";;;;"815308582673588224";https://twitter.com/757CarGuy/status/815308582673588224
;2016-12-31 21:27;0;0;"Volkswagen Beetle LSR Review http:// youtu.be/cjI0_LzBP0g?a";;;;"815308332122644482";https://twitter.com/JenyJanet3/status/815308332122644482
;2016-12-31 21:25;0;0;"VOLKSWAGEN GOL 16V 1.0 MI MANUAL 1999 - R$ | http:// cascavelnegocios.com.br/anuncios/ver/2 625 … pic.twitter.com/xTfIPi1uw1";;;;"815307808610598912";https://twitter.com/CascavelNegocio/status/815307808610598912
;2016-12-31 21:24;0;0;"Volkswagen Golf 1.9 TDI Trendline Business € 3.900,00 http://www. autobedrijfvenema.frl http:// fb.me/5Y0yzF3tj";;;;"815307776490688512";https://twitter.com/AutoVenema/status/815307776490688512
;2016-12-31 21:20;0;0;"$ Trend #vrai777 : Styling Size-Up: 2017 #Volkswagen Golf #Alltrack vs. #Subaru #Outback http:// bit.ly/2itxCaS";;;#vrai777 #Volkswagen #Alltrack #Subaru #Outback;"815306707853189120";https://twitter.com/vrai777/status/815306707853189120
;2016-12-31 21:19;1;0;"Knowing nate there's 54 other outcomes somewhere in the back of his Volkswagen . https:// twitter.com/ColbyGHoops/st atus/815305813287927810 …";;;;"815306377669279744";https://twitter.com/Sergetacular/status/815306377669279744
;2016-12-31 21:17;0;0;"393-Carlos Hector SALOM - Lucas Javier Salom ( VOLKSWAGEN )";;;;"815305988953743361";https://twitter.com/LosFansPatronel/status/815305988953743361
;2016-12-31 21:17;0;0;"I'm Kyle Goodman and I approve this message; hatchbacks rule. #volkswagen #car #golf #germany … https://www. instagram.com/p/BOskC0Mg0Ss/";;;#volkswagen #car #golf #germany;"815305864743702528";https://twitter.com/da_goodman/status/815305864743702528
;2016-12-31 21:15;0;0;"volkswagen Tiguan гбо Харьков #ТвиттерскиеМоегоДна http:// aeb-kharkov.com/lpg-credit/";;;#ТвиттерскиеМоегоДна;"815305318834073600";https://twitter.com/riesaterbio/status/815305318834073600
;2016-12-31 21:13;0;0;"Volkswagen Lease Cars in Tai'r Bull #VW #Car #Leasing #Tai 'r #Bull https:// goo.gl/nwQhx1";;;#VW #Car #Leasing #Tai #Bull;"815304835423752196";https://twitter.com/bestcarleaseuk/status/815304835423752196
;2016-12-31 21:11;0;0;"Nouveau: DERNIER VEHICULE EN STOCK : #VOLKSWAGEN #GOLF 1.6 TDI 110 Edition Pack Business http:// pvt.fm/p/0679E4B13C30 pic.twitter.com/EZX7wv4whf";;;#VOLKSWAGEN #GOLF;"815304506627985408";https://twitter.com/sjauto34/status/815304506627985408
;2016-12-31 21:11;0;0;"Nouveau: DERNIER VEHICULE EN STOCK : #VOLKSWAGEN #GOLF 1.6 TDI 105 Edition Pack Business http:// pvt.fm/p/5285925E5165 pic.twitter.com/A4DTQthxg7";;;#VOLKSWAGEN #GOLF;"815304500441452548";https://twitter.com/sjauto34/status/815304500441452548
;2016-12-31 21:09;0;0;"Volkswagen наймет на работу разработчиков компьютерных игр";;;;"815303905739313152";https://twitter.com/ldnerKam/status/815303905739313152
;2016-12-31 21:08;0;0;"APR MQB Silicone Boost Hose Kit #Audi #volkswagen ➤ https:// goo.gl/6u1Emy Promotion code: HOLIDAY15 via @outfy pic.twitter.com/seIPIt9Jra";;@outfy;#Audi #volkswagen;"815303529451626497";https://twitter.com/SequentialPerfo/status/815303529451626497
;2016-12-31 21:06;0;0;"Despite the winter, Victoria led Kate to her Volkswagen , opening the door for her. "For you, sweetie."";;;;"815303088579940353";https://twitter.com/Vito_of_Sicily/status/815303088579940353
;2016-12-31 21:04;0;0;"Volkswagen Beetle LSR Review http:// youtu.be/CqofIUh9Bno?a";;;;"815302689642967040";https://twitter.com/GeorgeW50207667/status/815302689642967040
;2016-12-31 21:00;0;0;"@vendogratis Difundir por favor! Volkswagen Bora 2008 http:// quiboo.cl/aviso/volkswag en-bora-2008-703125 … gracias";;@vendogratis;;"815301667373641729";https://twitter.com/KarolEmilie/status/815301667373641729
;2016-12-31 21:00;0;0;"Volkswagen keeps on slippin into the water with Let It Go.";;;;"815301657835831296";https://twitter.com/Willbot50/status/815301657835831296
;2016-12-31 21:00;0;1;"http:// livefeed.site/motors/volkswa gen/23786-volkswagen-beetleclassic.html … #volkswagen 1972 Super Beetle Convertible Wolfsburg Edition pic.twitter.com/UKdq32XtaE";;;#volkswagen;"815301512528281600";https://twitter.com/SocAdvisercom/status/815301512528281600
